date,sma_10,sma_20,sma_50,sma_100,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist
2019-10-09,13.663,13.902000000000001,13.7674,13.233799999999999,12.81435,13.63139468155307,13.777706359005021,33.951592155866365,-0.14631167745195128,-0.02832622977388688,-0.1179854476780644
2019-10-10,13.588,13.84,13.7678,13.2497,12.825899999999999,13.56194934592952,13.733431813893537,37.083147069876105,-0.171482467964017,-0.056957477411912906,-0.1145249905521041
2019-10-11,13.552000000000001,13.7875,13.7772,13.2667,12.8375,13.552418677324978,13.716140568419942,45.22008510072583,-0.16372189109496382,-0.07831036014852309,-0.08541153094644073
2019-10-14,13.513,13.76,13.7882,13.2844,12.8491,13.548969650044212,13.702352378166612,45.926138200001546,-0.15338272812240028,-0.09332483374329853,-0.06005789437910175
2019-10-15,13.467000000000002,13.7185,13.801400000000001,13.300699999999999,12.859950000000001,13.529128165422025,13.681437387191307,43.70194313946365,-0.15230922176928274,-0.10512171134849538,-0.047187510420787365
2019-10-16,13.459,13.6895,13.816600000000001,13.319499999999998,12.8715,13.549262293818638,13.679849432584543,49.4537598703589,-0.13058713876590566,-0.11021479683197744,-0.02037234193392823
2019-10-17,13.456999999999999,13.6755,13.8342,13.3384,12.8829,13.567837325538846,13.679119844985689,49.68442794506721,-0.11128251944684209,-0.11042834135495037,-0.0008541780918917136
2019-10-18,13.418000000000001,13.652000000000001,13.843,13.357000000000001,12.89385,13.552785429302102,13.663629486097859,45.23794918632798,-0.1108440567957576,-0.11051148444311183,-0.000332572352645763
2019-10-21,13.412,13.634,13.842,13.379000000000001,12.90325,13.567741517101778,13.662619894535055,49.608909634998014,-0.0948783774332771,-0.10738486304114489,0.012506485607867796
2019-10-22,13.499,13.629500000000002,13.838199999999999,13.4035,12.912550000000001,13.609627437547658,13.675759161606532,53.80068931260512,-0.06613172405887369,-0.09913423524469064,0.03300251118581696
2019-10-23,13.577000000000002,13.62,13.8344,13.4278,12.921,13.646607831771094,13.688665890376418,54.0174938723525,-0.04205805860532408,-0.08771899991681734,0.04566094131149326
2019-10-24,13.64,13.613999999999999,13.843,13.450099999999999,12.928999999999998,13.671745088421696,13.697653602200386,52.94715760488957,-0.02590851377869008,-0.07535690268919189,0.04944838891050181
2019-10-25,13.669999999999998,13.610999999999999,13.846000000000002,13.4719,12.937100000000001,13.691476613279896,13.70523481685221,52.66619890980848,-0.013758203572313832,-0.06303716286581629,0.049278959293502456
2019-10-28,13.706,13.6095,13.848600000000001,13.4948,12.945349999999998,13.722018672775297,13.71892112671501,54.98155356177924,0.003097546060287115,-0.04981022108059561,0.052907767140882724
2019-10-29,13.760000000000002,13.613500000000002,13.847999999999999,13.5172,12.9537,13.758631184656021,13.736778821032416,56.753447992101854,0.021852363623604987,-0.03547770413975549,0.05733006776336048
