date,sma_10,sma_20,sma_50,sma_100,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist
2022-05-26,4226.049,4304.735000000001,4439.200400000001,4795.3242,5003.31245,4246.328336271874,4314.523465064544,51.10563150644597,-68.1951287926704,-75.26548518606964,7.070356393399237
2022-05-27,4243.468,4309.3125,4430.057,4781.805,4999.326150000001,4280.394746076201,4325.874319504208,54.987372544427025,-45.479573428006915,-69.3083028344571,23.82872940645018
2022-05-31,4265.351,4310.211,4419.2948,4769.0201,4995.3168000000005,4306.583246679863,4335.114740281674,54.31139826547883,-28.531493601811235,-61.15294098792793,32.62144738611669
2022-06-01,4267.28,4305.8185,4409.1932,4755.9884999999995,4990.994699999999,4319.059670267577,4339.008463223772,51.793472971934804,-19.948792956195575,-52.91211138158146,32.963318425385886
2022-06-02,4299.904,4294.701999999999,4400.4026,4746.2273,4987.73765,4341.167413303334,4348.175243725715,54.50313742691301,-7.007830422380721,-43.73125518974132,36.7234247673606
2022-06-03,4327.136,4293.802,4393.0992,4735.3537,4984.370800000001,4354.5262727951285,4354.088188634922,53.01731274556244,0.43808416020692675,-34.89738731975167,35.3354714799586
2022-06-06,4342.746,4293.9465,4386.6764,4723.8639,4981.102,4364.36992313434,4358.860174661964,52.59574458662018,5.509748472375577,-26.815960161326224,32.3257086337018
2022-06-07,4362.902,4296.0830000000005,4381.573399999999,4712.3229,4977.3628,4371.834550344442,4362.862383946263,52.3303703943992,8.97216639817816,-19.658334849425348,28.630501247603508
2022-06-08,4391.974,4299.9585,4375.839,4698.9198,4973.47005,4368.740004137604,4362.037022172466,49.40827355408539,6.702981965137951,-14.386071486512689,21.089053451650642
2022-06-09,4406.798000000001,4311.3099999999995,4367.6232,4685.12,4969.28515,4364.013849654896,4360.257983493025,48.75167919835644,3.7558661618713813,-10.757683956835876,14.513550118707258
2022-06-10,4389.155000000001,4307.602,4357.654,4671.887599999999,4964.2249,4334.717872784912,4346.430725456505,41.605226409940926,-11.712852671592373,-10.948717699787176,-0.7641349718051966
2022-06-13,4336.775,4290.1215,4347.1878,4657.7771999999995,4958.42955,4274.601276971849,4316.618079126393,34.089742873044926,-42.016802154544166,-17.162334590738574,-24.854467563805592
2022-06-14,4282.2210000000005,4273.786,4334.6612,4644.9508000000005,4952.2586,4217.751849745411,4286.133776968883,33.0027141744779,-68.3819272234714,-27.40625311728514,-40.975674106186254
2022-06-15,4234.438,4250.8589999999995,4321.8898,4632.4995,4946.18275,4170.382334399963,4258.260904600817,33.28379126501309,-87.87857020085448,-39.50071653399901,-48.37785366685547
2022-06-16,4155.162,4227.532999999999,4307.472599999999,4616.3278,4938.63305,4093.4004367999687,4214.686022778535,27.122127209780942,-121.2855859785659,-55.85769042291239,-65.42789555565352
2022-06-17,4082.3540000000003,4204.745000000001,4294.2982,4601.8262,4931.24575,4032.8649849845892,4176.555206276421,28.89060162203414,-143.69022129183168,-73.42419659669625,-70.26602469513543
2022-06-21,4020.853,4181.7995,4283.8822,4589.345600000001,4924.56735,3997.578064217729,4148.921487292982,34.7901067495,-151.3434230752532,-89.00804189240765,-62.335381182845566
2022-06-22,3962.3489999999997,4162.6255,4274.5614000000005,4577.0617,4918.2034,3971.4660543380787,4125.138414160169,36.13158144104639,-153.67235982209058,-101.94090547834423,-51.73145434374635
2022-06-23,3921.3589999999995,4156.6665,4266.904200000001,4564.4102,4912.4014,3966.9051229014513,4111.559272370527,42.132027385517276,-144.6541494690755,-110.4835542764905,-34.170595192585
2022-06-24,3892.529,4149.663500000001,4260.8582,4551.6352,4907.387650000001,3979.645873224305,4106.978585528265,47.19055949517852,-127.3327123039603,-113.85338588198445,-13.479326421975856
2022-06-27,3879.8229999999994,4134.489,4253.389,4538.4478,4902.1281500000005,3989.9357388821045,4102.500912526171,47.0595845412635,-112.56517364406682,-113.59574343440093,1.0305697903341127
2022-06-28,3880.5589999999997,4108.6669999999995,4245.706399999999,4523.0235,4896.2241,3983.9948559771656,4091.3023264131216,43.2052760019891,-107.30747043595602,-112.33808883471195,5.030618398755934
2022-06-29,3886.649,4084.4350000000004,4238.6136,4508.3695,4890.8871,3981.223339672986,4082.0191911232605,43.96627480360475,-100.79585145027431,-110.02964135782443,9.233789907550118
2022-06-30,3896.078,4065.2580000000003,4229.8036,4495.6606,4886.11485,3984.748979723296,4076.250362151167,45.99475602228427,-91.5013824278708,-106.3239895718337,14.822607143962912
2022-07-01,3945.969,4050.5654999999997,4223.8218,4484.4765,4882.2825,4013.0814443812505,4083.1140390288583,53.77591482728704,-70.03259464760777,-99.06571058698853,29.033115939380764
2022-07-05,4012.8770000000004,4047.6155,4222.967,4475.170999999999,4879.0075,4067.8381452456733,4104.290776878573,61.10477676951351,-36.45263163289928,-86.54309479617068,50.090463163271394
2022-07-06,4067.371,4044.112,4224.2782,4465.1660999999995,4875.396,4111.007661361723,4122.375904517197,60.05118538631415,-11.368243155474374,-71.50812446803141,60.13988131255704
2022-07-07,4121.279,4041.8140000000008,4224.551200000001,4457.1707,4872.3899,4150.380328844535,4140.491022701109,60.70734115295863,9.889306143426438,-55.228638345739846,65.11794448916629
2022-07-08,4164.177000000001,4042.768,4223.6636,4450.5037,4869.4103,4184.291047483837,4157.550946945471,60.85227450089647,26.740100538366278,-38.834890568918624,65.5749911072849
2022-07-11,4196.469,4044.4990000000007,4223.909000000001,4444.4507,4866.18625,4213.267809409401,4173.483469393955,60.926070961306394,39.784340015446105,-23.111044452045682,62.89538446749179
2022-07-12,4228.118,4053.9705000000004,4221.3132000000005,4437.4591,4863.11465,4236.306607961801,4187.52321240181,60.2862051925552,48.78339555999082,-8.73215644963838,57.515552009629204
2022-07-13,4271.7519999999995,4076.1555,4221.5422,4430.2056,4860.28815,4259.591745198447,4202.348159631306,61.40429077108685,57.243585567141054,4.462991953717507,52.78059361342355
2022-07-14,4311.307,4098.978,4220.1198,4423.8076,4857.15925,4275.274553629455,4214.139407066024,59.491480800334834,61.13514656343068,15.797422875660143,45.337723687770534
2022-07-15,4347.236,4121.657000000001,4217.8778,4417.4815,4854.5466,4288.836929994154,4225.197969505578,59.590054316573806,63.63896048857623,25.36573039824336,38.27323009033287
2022-07-18,4366.742,4156.355500000001,4211.4554,4413.1933,4851.655199999999,4300.395863841208,4235.477379171832,59.6201291789341,64.91848466937608,33.27628125246991,31.642203416906177
2022-07-19,4375.671,4194.273999999999,4211.7011999999995,4411.410400000001,4849.97625,4324.6872694040985,4251.982017751696,64.57888101418283,72.7052516524027,41.16207533245647,31.543176319946227
2022-07-20,4385.0470000000005,4226.209,4212.2328,4409.4089,4848.2606,4342.766151034237,4266.072238658978,63.1541070086582,76.69391237525906,48.26844274101699,28.42546963424207
2022-07-21,4403.622,4262.450500000001,4215.8832,4405.7608,4847.1147,4375.060589336662,4287.302443202758,68.32212291452419,87.75814613390412,56.16638341959442,31.591762714309702
2022-07-22,4421.803,4292.99,4221.4511999999995,4401.7025,4845.96865,4402.375883284868,4306.954854817368,68.3155847837462,95.42102846750004,64.01731242917555,31.40371603832449
2022-07-25,4431.022,4313.745499999999,4228.528,4397.284000000001,4844.275299999999,4411.98420893335,4318.6493100160815,60.49731630030989,93.33489891726822,69.88082972679409,23.45406919047413
2022-07-26,4430.722,4329.42,4230.7734,4390.76,4841.7265,4403.989715251296,4321.713805570446,52.73671002328729,82.27590968084951,72.35984571760518,9.916063963244326
2022-07-27,4429.209,4350.4805,4232.3526,4385.1915,4839.39795,4399.149759058789,4325.477968120784,53.50340039004196,73.67179093800496,72.62223476168514,1.0495561763198253
2022-07-28,4432.04,4371.6735,4235.5136,4379.8918,4837.14285,4397.717488434359,4330.245526037763,54.60080961524418,67.47196239659661,71.59218028866744,-4.120217892070826
2022-07-29,4435.007,4391.121499999999,4236.0078,4376.754,4834.8270999999995,4397.007105598304,4334.901412997929,54.817094804565606,62.10569260037573,69.69488275100909,-7.589190150633357
2022-08-01,4440.554,4403.648,4241.6662,4374.4641,4832.5557,4400.458320121642,4341.163530553637,56.61553409599275,59.29478956800449,67.61486411440818,-8.320074546403688
2022-08-02,4419.405000000001,4397.5380000000005,4243.4886,4368.7905,4828.79785,4376.818578564466,4334.173639401516,44.198017259632906,42.64493916295032,62.62087912411661,-19.97593996116629
2022-08-03,4403.147,4394.097,4243.8328,4363.8211,4825.3633,4361.86495109301,4330.132629075478,46.59604605762708,31.73232201753217,56.44316770279973,-24.710845685267557
2022-08-04,4386.066000000001,4394.843999999999,4247.2436,4360.1144,4822.2187,4364.942650924855,4333.965026921738,53.32569009061237,30.977624003116944,51.35005896286317,-20.37243495974623
2022-08-05,4366.778,4394.290500000001,4253.2182,4357.4917000000005,4818.84385,4364.140704628723,4335.873543446054,51.80347318322631,28.267161182669042,46.73347940682435,-18.46631822415531
2022-08-08,4357.695,4394.3585,4256.9026,4353.095600000001,4815.4584,4365.657519301227,4338.697725413012,52.73988285508475,26.959793888214335,42.778742303102355,-15.81894841488802
2022-08-09,4341.017,4385.8695,4253.767,4346.4837,4811.9246,4339.131747101038,4327.923079086123,41.69025317302393,11.20866801491502,36.46472744546489,-25.25605943054987
2022-08-10,4343.1630000000005,4386.186,4252.2916000000005,4341.1743,4809.51705,4347.571478316263,4332.816925079744,53.373838417022704,14.754553236519314,32.12269260367577,-17.36813936715646
2022-08-11,4343.01,4387.525,4251.0454,4335.1701,4807.0665,4353.8389431906835,4336.927523221985,53.04994851536339,16.911419968698283,29.080438076680274,-12.16901810798199
2022-08-12,4349.1720000000005,4392.0895,4252.3862,4330.789699999999,4804.9852,4369.359105776733,4345.652891872209,56.38266183634621,23.706213904523793,28.00559324224898,-4.299379337725188
2022-08-15,4347.947999999999,4394.251,4251.275,4325.8388,4802.9462,4375.180781811081,4350.211936918712,53.458468823699725,24.968844892368907,27.398243572272968,-2.429398679904061
2022-08-16,4367.767999999999,4393.586499999999,4251.615,4322.3571,4800.6712,4385.922199993992,4357.233274924733,55.43827426033976,28.688925069258403,27.656379871670058,1.0325451975883446
2022-08-17,4381.837,4392.492,4251.651,4319.1637,4798.29875,4391.212630764147,4361.9056249303085,53.82762478558174,29.307005833838957,27.986505064103838,1.3205007697351192
2022-08-18,4387.663,4386.8645,4252.1957999999995,4316.8846,4795.86105,4398.738379877355,4367.700023083619,54.95889820228504,31.038356793736057,28.596875410030286,2.4414813837057707
2022-08-19,4379.019,4372.8985,4250.6272,4313.2331,4792.68595,4379.438629126993,4360.706688040388,44.970529197227854,18.73194108660482,26.623888545345196,-7.8919474587403755
2022-08-22,4362.4800000000005,4360.0875,4248.039,4307.8311,4788.6289,4353.157301568994,4349.440266704063,41.798943986445906,3.7170348649306106,22.04251780926228,-18.325482944331668
2022-08-23,4363.246999999999,4352.132,4248.5854,4303.119699999999,4784.37155,4329.734639789149,4338.438024725984,41.42439386216385,-8.703384936835391,15.893337260042745,-24.596722196878137
2022-08-24,4352.749,4347.956,4255.4864,4301.337100000001,4780.3704,4323.469310590818,4334.776689561097,47.248741966569796,-11.307378970278478,10.4531940139785,-21.760572984256978
2022-08-25,4350.4169999999995,4346.7135,4264.6846,4299.6729,4776.7557,4329.857108961462,4337.014712556571,51.7084811547004,-7.157603595109322,6.9310344921609355,-14.088638087270258
2022-08-26,4327.444,4338.308,4270.987400000001,4296.4385999999995,4771.8793,4313.723707582775,4328.716585700528,44.280034332369354,-14.992878117753207,2.546251970178107,-17.539130087931316
2022-08-29,4308.029,4327.9885,4281.8484,4294.660500000001,4767.3698,4298.235444877733,4320.148690463452,43.70338435202681,-21.91324558571887,-2.345647541001288,-19.56759804471758
2022-08-30,4279.182,4323.475,4290.9806,4292.6394,4762.4048,4276.434607204236,4308.028787466159,40.982645656063376,-31.594180261922702,-8.19535408518557,-23.39882617673713
2022-08-31,4251.157,4316.497,4297.7118,4290.7970000000005,4756.83605,4255.453898403584,4295.586655061258,40.197328501804904,-40.13275665767378,-14.582834599683213,-25.549922057990567
2022-09-01,4218.8099999999995,4303.236500000001,4303.488,4289.0247,4751.02945,4234.100990956879,4282.3328287604245,39.05234519690823,-48.231837803545204,-21.312635240455613,-26.91920256308959
2022-09-02,4200.794,4289.906499999999,4306.5142,4286.7092,4745.6651,4212.4131461942825,4268.3178044078,37.88379807663431,-55.904658213517905,-28.231039835068074,-27.67361837844983
2022-09-06,4183.933999999999,4273.207,4306.32,4283.5891,4740.06515,4185.889585241316,4251.406115192408,35.314728841449764,-65.5165299510918,-35.688137858272825,-29.828392092818973
2022-09-07,4177.194,4270.2205,4308.0596,4280.7243,4735.18275,4177.8311875118825,4242.6730696226,42.68267489927514,-64.84188211071796,-41.518886708761855,-23.322995401956106
2022-09-08,4167.454,4260.1015,4312.865400000001,4279.2859,4730.060750000001,4179.951004817747,4238.890620020926,46.742184634315265,-58.93961520317862,-45.00303240764521,-13.936582795533411
2022-09-09,4157.337,4253.877,4318.8222,4278.7179,4725.32575,4192.853927153478,4240.737240760117,51.35369730814059,-47.883313606638694,-45.57908864744391,-2.3042249591947837
2022-09-12,4163.8949999999995,4245.6695,4324.5508,4277.1772,4720.1786,4207.887169129866,4244.428556259368,52.97801922101988,-36.541387129501345,-43.7715483438554,7.230161214354055
2022-09-13,4149.192,4228.610500000001,4322.493,4273.1574,4713.7517,4186.0614508021945,4231.2131076475625,40.694301665363064,-45.15165684536805,-44.047570044157936,-1.1040868012101157
2022-09-14,4137.122,4208.152,4315.8296,4269.3983,4707.475350000001,4162.94891990955,4216.740284858854,39.372513135146804,-53.7913649493039,-45.99632902518713,-7.7950359241167675
2022-09-15,4123.866,4187.5115000000005,4309.0108,4266.6445,4701.104200000001,4139.033701461926,4201.241004498938,38.12120813638499,-62.207303037012025,-49.23852382755211,-12.968779209459917
2022-09-16,4120.772,4169.791,4303.3866,4263.9689,4695.4061,4130.831593544706,4192.683893054573,43.463806515140014,-61.8522995098665,-51.761278964014984,-10.091020545851514
2022-09-19,4124.7789999999995,4162.7865,4298.6346,4261.1491000000005,4689.0493,4131.195963768598,4188.277678754234,46.48424464359447,-57.08171498563661,-52.825366168339315,-4.256348817297294
2022-09-20,4129.231000000001,4156.5825,4292.8724,4258.3907,4681.72605,4124.016584727275,4180.59266551318,43.895446606112834,-56.576080785905106,-53.575509091852474,-3.0005716940526312
2022-09-21,4119.029,4148.1115,4286.2418,4253.7775,4674.4792,4109.781725538463,4169.548023623314,41.20241228345195,-59.76629808485086,-54.813666890452154,-4.952631194398705
2022-09-22,4100.826,4134.139999999999,4278.6802,4250.1112,4666.3964000000005,4094.366075455623,4157.698540391958,40.107764460097926,-63.33246493633487,-56.517426499628705,-6.815038436706168
2022-09-23,4080.2110000000002,4118.773999999999,4272.603,4246.3614,4658.32785,4088.7205253855273,4150.289018881443,43.646665942684194,-61.56849349591539,-57.527639898886044,-4.040853597029347
2022-09-26,4046.308,4105.1015,4264.3652,4241.1215,4648.62265,4067.615829172369,4135.566869334669,38.27204665020064,-67.9510401622997,-59.61231995156878,-8.338720210730926
2022-09-27,4031.4810000000007,4090.3365,4255.4408,4233.4481,4638.8938,4044.559547761235,4119.43228642099,36.72161331950194,-74.87273865975476,-62.66440369320598,-12.208334966548776
2022-09-28,4037.701,4087.4114999999997,4248.2356,4229.9684,4629.70535,4052.785771182583,4117.846931871287,48.66949664233547,-65.0611606887037,-63.143755092305526,-1.9174055963981687
2022-09-29,4035.667,4079.7665,4239.134800000001,4225.6838,4620.71165,4042.689498692955,4108.16641839934,43.259818251054746,-65.4769197063847,-63.610388015121366,-1.86653169126334
2022-09-30,4025.803,4073.2875,4227.8228,4221.853,4611.4868,4034.134191201731,4099.197054073463,43.256082117469305,-65.0628628717318,-63.900882986443456,-1.1619798852883392
2022-10-03,4025.797,4075.2880000000005,4219.4334,4220.4423,4602.61565,4049.365854093772,4101.711346364317,51.493054762297376,-52.34549227054504,-61.58980484326378,9.24431257271874
2022-10-04,4049.4089999999997,4089.3199999999997,4216.549800000001,4222.5389000000005,4595.417149999999,4091.1018765408844,4117.9290244114045,59.600781304052724,-26.827147870520093,-54.63727344871504,27.81012557819495
2022-10-05,4075.5559999999996,4097.2925000000005,4215.2086,4222.991,4588.69805,4122.156972457671,4130.894281862412,58.05752904871831,-8.7373094047407,-45.45728063992017,36.71997123517947
2022-10-06,4105.710999999999,4103.2685,4213.9806,4223.1666,4582.24,4151.2297459257215,4144.24507579853,58.81119827037831,6.984670127191748,-34.96889048649779,41.95356061368954
2022-10-07,4125.451999999999,4102.831499999999,4211.2854,4223.3995,4574.7801500000005,4167.206708090996,4152.455070183823,55.49827321740063,14.751637907172153,-25.0247848077638,39.776422714935954
2022-10-10,4149.590999999999,4097.949500000001,4207.282,4221.6449,4566.677900000001,4171.164137615458,4155.45321313317,52.00036677593434,15.710924482287737,-16.877642949753497,32.58856743204123
2022-10-11,4174.584,4103.032499999999,4202.2468,4221.956499999999,4558.59315,4170.628116443849,4156.3589010492315,50.60487898228985,14.269215394617277,-10.648271280879342,24.91748667549662
2022-10-12,4165.706,4101.7035,4197.495800000001,4220.4922,4549.539049999999,4145.800713914026,4145.461945415955,42.83704609320211,0.33876849807165854,-8.450863325089141,8.7896318231608
2022-10-13,4170.698,4103.1825,4192.645,4218.2389,4540.377100000001,4129.074450234945,4137.433653162921,44.45010848543659,-8.359202927975275,-8.432531245666368,0.07332831769109305
2022-10-14,4166.572,4096.187499999999,4183.924,4215.5838,4530.30955,4100.881457891108,4123.240049224926,40.421957121029415,-22.358591333818367,-11.217743263296768,-11.1408480705216
2022-10-17,4156.732,4091.2644999999998,4177.4241999999995,4215.3212,4520.9531,4090.705848984783,4116.68449002308,45.59531942244259,-25.9786410382967,-14.169922818296754,-11.808718219999946
