date,sma_10,sma_20,sma_50,sma_100,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist
2017-06-01,120.46,118.8425,115.6252,112.53939999999999,107.2722,120.57262391471829,118.58639312204257,75.97043873668463,1.9862307926757268,1.5900026613025884,0.3962281313731384
2017-06-02,121.356,119.2065,115.9002,112.7159,107.4201,121.28452792783855,119.0762899278172,79.80287904475216,2.2082380000213533,1.7136497290463415,0.4945882709750118
2017-06-05,122.18800000000002,119.62650000000001,116.18619999999999,112.9017,107.57165,121.99460055432493,119.58174993316408,81.06746551948265,2.4128506211608567,1.8534899074692446,0.5593607136916121
2017-06-06,122.81200000000001,120.05799999999999,116.4514,113.07599999999998,107.72149999999999,122.49389277673649,120.0008795677445,76.2216383081598,2.4930132089919823,1.981394567773792,0.5116186412181902
2017-06-07,123.37099999999998,120.497,116.7164,113.2408,107.87135,122.90867850339242,120.38525885902268,75.85172704540766,2.5234196443697385,2.089799583092981,0.43362006127675734
2017-06-08,123.777,120.9025,116.9622,113.4014,108.01620000000001,123.1934971951782,120.70931375835434,72.58905406132511,2.484183436823855,2.1686763538391562,0.3155070829846989
2017-06-09,123.88900000000001,121.228,117.18180000000001,113.5478,108.14995,123.16988224207385,120.88195718366143,61.241581409304864,2.2879250584124264,2.19252609475381,0.09539896365861633
2017-06-12,123.80199999999999,121.40950000000001,117.34360000000001,113.66879999999999,108.27609999999999,122.79913112790865,120.87292331820503,50.06827475935674,1.9262078097036266,2.1392624377437737,-0.21305462804014708
2017-06-13,123.869,121.61500000000001,117.5406,113.80669999999998,108.40975,122.72541864669194,120.98011418352317,55.98534900419415,1.7453044631687646,2.060470842828772,-0.3151663796600075
2017-06-14,123.83099999999999,121.8155,117.7458,113.93209999999999,108.5399,122.69073885489317,121.09269831807701,56.62407093299011,1.598040536816157,1.967984781626249,-0.369944244810092
2017-06-15,123.63300000000001,122.04650000000001,117.9324,114.04999999999998,108.66310000000001,122.49524056952498,121.11694288710835,51.76976961798031,1.3782976824166298,1.8500473617843252,-0.4717496793676954
2017-06-16,123.30900000000001,122.33250000000001,118.1302,114.17040000000001,108.78745,122.41289586652114,121.17939156213735,53.89791313919593,1.2335043043837857,1.7267387503042173,-0.49323444592043164
2017-06-19,123.02799999999999,122.60799999999999,118.3434,114.2994,108.91975000000001,122.5170657332102,121.32091811309014,58.067575746715576,1.1961476201200583,1.6206205242673857,-0.4244729041473274
2017-06-20,122.797,122.8045,118.5572,114.4349,109.04630000000002,122.5805940819471,121.44010936397235,57.27764017732095,1.1404847179747435,1.5245933630088573,-0.3841086450341138
2017-06-21,122.58800000000001,122.9795,118.7728,114.5675,109.17235,122.66050268472446,121.56306422590032,57.93245539043303,1.0974384588241435,1.4391623821719146,-0.34172392334777113
2017-06-22,122.44199999999998,123.1095,118.9966,114.7075,109.2949,122.75888688707454,121.69172613509289,58.733808043134296,1.0671607519816462,1.364762056133861,-0.29760130415221475
2017-06-23,122.53899999999999,123.21399999999998,119.24740000000001,114.8843,109.4171,122.95136582752461,121.86345012508602,61.53507465673321,1.0879157024385933,1.3093927853948075,-0.22147708295621427
2017-06-26,122.81499999999998,123.30850000000001,119.49340000000001,115.0695,109.53479999999999,123.03884800790544,121.98615752322779,58.579589452400974,1.0526904846776546,1.2580523252513771,-0.20536184057372253
2017-06-27,122.857,123.36300000000001,119.6948,115.2455,109.65775,122.9928713913046,122.0419977066924,54.12329867163885,0.9508736846122048,1.1966165971235427,-0.24574291251133795
2017-06-28,123.08800000000001,123.4595,119.94059999999999,115.4278,109.78125,123.2724296387962,122.24703491360407,62.316271123013124,1.025394725192129,1.16237222273726,-0.136977497545131
2017-06-29,123.09700000000001,123.36499999999998,120.125,115.57700000000001,109.89184999999999,123.00128661744293,122.19243973481858,47.69331700974521,0.8088468826243513,1.0916671547146783,-0.282820272090327
2017-06-30,123.046,123.17750000000001,120.26219999999999,115.7255,110.00555,122.76262713783632,122.13744419890608,47.47518354111335,0.6251829389302372,0.9983703115577901,-0.37318737262755286
2017-07-03,122.81500000000001,122.9215,120.3924,115.8661,110.11210000000001,122.45760757816919,122.03689277676489,45.00011820689494,0.4207148014043014,0.8828392095270925,-0.4621244081227911
2017-07-05,122.71999999999998,122.7585,120.51800000000001,116.01289999999999,110.2252,122.38412948922007,122.03267849700453,50.02540051086617,0.3514509922155469,0.7765615660647834,-0.42511057384923656
2017-07-06,122.49000000000001,122.53900000000002,120.61139999999999,116.1482,110.3308,122.1404172601093,121.9413689787079,45.61209332994837,0.19904828140140296,0.6610589091321073,-0.46201062773070434
2017-07-07,122.38,122.41099999999999,120.73200000000001,116.28739999999999,110.43935000000002,122.1495838354771,121.96052683213695,51.12169761849725,0.18905700334015307,0.5666585279737164,-0.37760152463356333
2017-07-10,122.252,122.3955,120.84459999999999,116.4259,110.5467,122.23887863001909,122.01752484457126,53.06030921393473,0.2213537854478318,0.4975975794685395,-0.2762437940207077
2017-07-11,122.32300000000001,122.569,121.00280000000001,116.5716,110.65725,122.54520499463153,122.18141189312153,58.122676822262015,0.363793101509998,0.4708366838768312,-0.1070435823668332
2017-07-12,122.577,122.71700000000001,121.181,116.7314,110.77535,122.96594268776514,122.4109369380755,61.27135638128518,0.5550057496896414,0.4876704970393933,0.06733525265024815
2017-07-13,122.643,122.8655,121.32800000000002,116.8919,110.8969,123.35118227426281,122.63753420192175,61.830616285939826,0.7136480723410585,0.5328660120997264,0.18078206024133214
2017-07-14,123.19299999999998,123.14500000000001,121.52159999999999,117.06040000000002,111.0247,123.91407730899161,122.96142055733495,66.10321153826345,0.9526567516566615,0.6168241600111134,0.33583259164554813
2017-07-17,123.79100000000001,123.4185,121.7118,117.2403,111.1543,124.45498849222366,123.2924264419768,67.18215795981708,1.162562050246862,0.7259717380582632,0.4365903121885989
2017-07-18,124.48600000000002,123.65050000000001,121.91640000000001,117.4102,111.2899,124.95883641649694,123.62113559442297,67.9664944868874,1.3377008220739697,0.8483175548614046,0.4893832672125651
2017-07-19,125.09200000000001,123.90599999999999,122.145,117.58059999999999,111.42125,125.43286158318972,123.94845888372497,68.79638807845147,1.4844026994647521,0.9755345837820741,0.508868115682678
2017-07-20,125.859,124.17450000000001,122.38619999999999,117.7596,111.5542,125.90011364731437,124.2833878553009,69.9589716559372,1.6167257920134688,1.1037728254283532,0.5129529665851156
2017-07-21,126.566,124.473,122.63860000000001,117.94769999999998,111.69445,126.41855770157369,124.65276653268602,72.04573682975872,1.7657911688876737,1.2361764941202174,0.5296146747674564
2017-07-24,127.245,124.7485,122.8984,118.1198,111.83005000000001,126.89570267056236,125.01330234507964,72.68430281305568,1.8824003254827204,1.365421260392718,0.5169790650900024
2017-07-25,127.82000000000001,125.07150000000001,123.15540000000001,118.3063,111.96525,127.3702099520143,125.38120587507373,73.86719786958567,1.9890040769405744,1.4901378237022895,0.4988662532382848
2017-07-26,128.39100000000002,125.484,123.411,118.49880000000002,112.10895,127.9271007286275,125.79667210654975,76.29453769810394,2.130428622077744,1.6181959833773807,0.5122326387003635
2017-07-27,128.73700000000002,125.69000000000001,123.61980000000001,118.6745,112.24034999999999,128.08139292422328,126.02877046902755,63.36644457298803,2.0526224551957313,1.705081277741051,0.3475411774546804
2017-07-28,128.82700000000003,126.01000000000002,123.84200000000001,118.844,112.37314999999998,128.05502478203508,126.16812080465513,58.115353566228265,1.8869039773799443,1.7414458176688297,0.14545815971111464
2017-07-31,128.864,126.32749999999999,124.07320000000001,119.0122,112.50534999999999,128.01579020018352,126.28900074505106,57.56136792530721,1.7267894551324616,1.738514545161556,-0.011725090029094387
2017-08-01,129.04000000000002,126.763,124.31139999999999,119.1992,112.64955,128.2425917078476,126.52611180097321,63.34291715112988,1.7164799068743832,1.7341076175041215,-0.017627710629738225
2017-08-02,129.297,127.19450000000002,124.54359999999998,119.39320000000002,112.7982,128.60680836817875,126.82862203793817,66.59124014980542,1.7781863302405725,1.7429233600514116,0.035262970189160914
2017-08-03,129.43900000000002,127.649,124.74940000000001,119.5768,112.9434,128.804222465382,127.05539077586869,62.74213516184401,1.7488316895133096,1.7441050259437911,0.004726663569518452
2017-08-04,129.494,128.03000000000003,124.93180000000001,119.7701,113.08385,128.9604959322463,127.26017664432285,62.36470918950187,1.7003192879234348,1.73534787833972,-0.035028590416285255
2017-08-07,129.58,128.4125,125.101,119.95370000000001,113.22210000000001,129.17888117343915,127.49127467066931,64.21908844143971,1.6876065027698388,1.7257996032257439,-0.03819310045590507
2017-08-08,129.566,128.693,125.26520000000001,120.12539999999998,113.35855,129.28059176214083,127.6652543246938,61.09311030987661,1.6153374374470246,1.70370717007,-0.08836973262297532
2017-08-09,129.43900000000002,128.915,125.4266,120.2943,113.49289999999999,129.3481930295038,127.81745770804982,60.3896229693124,1.5307353214539745,1.669112800346795,-0.13837747889282048
2017-08-10,129.313,129.025,125.52240000000002,120.4469,113.6153,129.09000948650322,127.80653491486095,49.832731798741484,1.283474571642273,1.5919851546058907,-0.30851058296361766
2017-08-11,129.377,129.102,125.62539999999998,120.62529999999998,113.74365,129.00693110396426,127.86160640264903,53.58381472856393,1.1453247013152321,1.502653063947759,-0.357328362632527
2017-08-14,129.706,129.28500000000003,125.7432,120.8217,113.883,129.32740324181592,128.10074666911947,62.33733902984202,1.2266565726964416,1.4474537656974957,-0.22079719300105416
2017-08-15,129.91500000000002,129.47750000000002,125.8568,121.0215,114.0229,129.67395658922885,128.3584691380736,63.75731472628304,1.3154874511552634,1.4210605027890495,-0.10557305163378605
2017-08-16,130.091,129.69400000000002,125.99939999999998,121.22540000000001,114.15025,130.08873249857825,128.65561957229036,65.98404817473687,1.4331129262878903,1.4234709874888178,0.009641938799072491
2017-08-17,130.19,129.8145,126.11319999999999,121.4148,114.26955,130.21046596033545,128.82038849286144,58.6632588240465,1.3900774674740148,1.4167922834858573,-0.026714816011842446
2017-08-18,130.322,129.908,126.2408,121.60150000000002,114.40045,130.35347119720694,128.9922115674643,59.507497672974374,1.3612596297426478,1.4056857527372155,-0.04442612299456772
2017-08-21,130.478,130.029,126.41879999999999,121.8003,114.54015,130.5975525514828,129.21056626617064,62.074142797106155,1.3869862853121617,1.4019458592522047,-0.014959573940042992
2017-08-22,130.874,130.21999999999997,126.6796,122.0116,114.69024999999999,131.0902367743316,129.55052432052838,67.26884009723219,1.5397124538032188,1.4294991781624076,0.11021327564081118
2017-08-23,131.209,130.324,126.89460000000001,122.2176,114.84045,131.39481573212674,129.81122622271147,63.58761819309462,1.583589509415276,1.4603172444129813,0.12327226500229482
2017-08-24,131.738,130.52550000000002,127.1038,122.42479999999999,114.97695000000002,131.63561331179955,130.04446872473284,63.027905134748245,1.591144587066708,1.4864827129437268,0.10466187412298122
2017-08-25,132.158,130.76749999999998,127.33040000000001,122.6314,115.11220000000002,131.80705741767653,130.2448784488267,61.907570061583336,1.562178968849821,1.5016219641249458,0.06055700472487535
2017-08-28,132.43400000000003,131.07,127.56819999999999,122.8492,115.25209999999998,132.12135627649553,130.51192448965435,65.37903150535686,1.609431786841185,1.5231839286681939,0.08624785817299108
2017-08-29,132.66000000000003,131.2875,127.7832,123.0633,115.3988,132.38576300318852,130.7584486015318,65.3207518678505,1.6273144016567187,1.5440100232658989,0.08330437839081983
2017-08-30,132.803,131.447,128.00060000000002,123.2789,115.54469999999999,132.6033379257749,130.98374870512203,65.0708843842977,1.6195892206528697,1.5591258627432931,0.060463357909576576
2017-08-31,133.04500000000002,131.6175,128.2046,123.48870000000001,115.70549999999999,132.71051670642493,131.155322875113,61.88424191675569,1.5551938313119251,1.5583394564570197,-0.0031456251450945327
2017-09-01,133.255,131.7885,128.4034,123.7,115.8593,132.79197567466724,131.30974340288242,61.495059878373524,1.4822322717848238,1.5431180195225804,-0.06088574773775668
