date,sma_10,sma_20,sma_50,sma_100,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist
2019-12-12,58.81999999999999,59.93150000000001,57.64059999999999,55.3732,55.396150000000006,58.995984910566506,59.02242112376683,46.76026976731275,-0.026436213200327074,0.360965416649682,-0.3874016298500091
2019-12-13,58.648,59.7285,57.7462,55.4,55.3525,58.8242949243255,58.93779733682114,42.26946110483801,-0.11350241249564164,0.2660718508206173,-0.37957426331625893
2019-12-16,58.501,59.51149999999999,57.842800000000004,55.4304,55.3178,58.66671108981389,58.853516052612164,41.76859346433075,-0.18680496279827707,0.17549648809683843,-0.3623014508951155
2019-12-17,58.311,59.269000000000005,57.929399999999994,55.4508,55.28625,58.42414015291945,58.72288523390015,37.51941153011577,-0.2987450809807015,0.08064817428133045,-0.37939325526203194
2019-12-18,58.14,59.05650000000001,58.0316,55.471599999999995,55.26675,58.23581089862415,58.610078920277914,38.562232891183356,-0.37426802165376216,-0.010335064905688071,-0.3639329567480741
2019-12-19,58.004999999999995,58.87700000000001,58.145,55.4951,55.25655,58.16107076037429,58.5463693706277,43.62840370003243,-0.3852986102534146,-0.08532777397523339,-0.2999708362781812
2019-12-20,57.980999999999995,58.765499999999996,58.2542,55.53410000000001,55.248999999999995,58.196290643393624,58.534786454284905,48.90798413817959,-0.3384958108912812,-0.13596138135844296,-0.20253442953283826
2019-12-23,57.967,58.664,58.3458,55.5791,55.23844999999999,58.25378439056384,58.53739486507862,50.31734147090465,-0.2836104745147807,-0.1654911999897105,-0.1181192745250702
2019-12-24,57.961,58.548,58.439400000000006,55.6258,55.225199999999994,58.268586792015554,58.52351376396168,48.55442492095308,-0.25492697194612646,-0.1833783543809937,-0.07154861756513275
2019-12-26,58.05,58.512,58.527,55.69610000000001,55.21019999999999,58.36572728555162,58.55140163329785,52.9888715844871,-0.18567434774622882,-0.18383755305404073,-0.0018367946921880873
2019-12-27,58.095000000000006,58.4575,58.614200000000004,55.77179999999999,55.1962,58.46638462623599,58.586112623423936,53.92209867986206,-0.11972799718794391,-0.17101564188082138,0.05128764469287747
