date,sma_10,sma_20,sma_50,sma_100,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist
2017-09-14,140.86499999999998,138.204,135.8542,136.0199,129.93075,140.73439495789262,138.64108322768314,74.96608193132887,2.0933117302094786,1.4482660690450089,0.6450456611644697
2017-09-15,141.558,138.629,136.0866,136.0668,130.0434,141.20294957975528,139.02174372933627,75.25590107501748,2.181205850419019,1.594854025319811,0.5863518250992081
2017-09-18,142.178,139.09449999999998,136.33180000000002,136.12019999999998,130.15885,141.65480349056216,139.4008738234595,76.14803161272555,2.2539296671026534,1.7266691536763794,0.527260513426274
2017-09-19,142.714,139.5815,136.5904,136.1691,130.2894,142.11098756893722,139.7874757624625,77.32207332982107,2.323511806474727,1.846037684236049,0.4774741222386778
2017-09-20,143.309,140.039,136.851,136.23329999999999,130.4141,142.5569894814084,140.1743294096875,78.2584650375017,2.3826600717209203,1.9533621617330235,0.42929790998789685
2017-09-21,143.63,140.4715,137.05519999999999,136.2812,130.5279,142.74360648426864,140.44067537934026,68.56462050084212,2.3029311049283763,2.023275950372094,0.2796551545562824
2017-09-22,143.868,140.9205,137.2848,136.3411,130.64,142.96920548668885,140.71988461050023,69.98535713806365,2.2493208761886194,2.068484935535399,0.18083594065322028
2017-09-25,144.043,141.36899999999997,137.50799999999998,136.40169999999998,130.74115,143.26471233489056,141.0287820467595,72.08512587692884,2.2359302881310725,2.101974006054534,0.13395628207653854
2017-09-26,144.105,141.75349999999997,137.707,136.4553,130.8315,143.3516796679843,141.23627967292543,64.50910850848663,2.1153999950588798,2.1046592038554035,0.010740791203476263
2017-09-27,143.893,142.007,137.8262,136.47279999999998,130.9101,142.99295971906366,141.22025895641244,49.620830566878375,1.7727007626512261,2.038267515614568,-0.2655667529633421
2017-09-28,143.78699999999998,142.326,137.97359999999998,136.525,131.0071,142.93250437766926,141.3224619966782,55.798140827152686,1.610042380991075,1.9526224886898698,-0.34258010769879466
2017-09-29,143.7,142.629,138.1644,136.6643,131.1129,142.92904216572015,141.44005740433164,56.91441204113446,1.488984761388508,1.8598949432295977,-0.3709101818410896
2017-10-02,143.733,142.95549999999997,138.3936,136.8057,131.2431,143.1661126017632,141.66449759660338,62.10123930883355,1.501615005159806,1.7882389556156395,-0.28662395045583344
2017-10-03,143.86200000000002,143.288,138.6616,136.9563,131.3718,143.58824912456885,141.97897925611426,66.15190640181632,1.6092698684545894,1.7524451381834296,-0.1431752697288402
2017-10-04,144.026,143.66750000000002,138.935,137.1157,131.515,144.05928772078903,142.3249807926984,68.04221259675934,1.734306928090632,1.7488174961648701,-0.014510568074238117
2017-10-05,144.374,144.002,139.2124,137.2633,131.6619,144.55016653297534,142.6897970302763,69.5281515187194,1.8603695026990295,1.7711278974717022,0.08924160522732727
2017-10-06,144.51600000000002,144.19199999999998,139.4534,137.388,131.80110000000002,144.71629475867144,142.90758984284844,61.247557763703924,1.8087049158230002,1.778643301141962,0.030061614681038185
2017-10-09,144.665,144.35399999999998,139.718,137.52030000000002,131.94179999999997,144.97224941118353,143.16480541004483,63.41965623551295,1.8074440011386912,1.784403441141308,0.02304055999738308
2017-10-10,145.108,144.6065,140.0196,137.6603,132.08635,145.47805719407836,143.542227231523,68.2271417749264,1.935829962555374,1.8146887454241214,0.1211412171312527
2017-10-11,145.779,144.836,140.2828,137.7895,132.2338,145.82450993345094,143.85243262178054,65.60932945634568,1.9720773116704038,1.846166458673378,0.12591085299702587
2017-10-12,146.27800000000002,145.0325,140.5578,137.9069,132.37665,146.0961237898431,144.1292894646116,64.90094471615915,1.9668343252315026,1.870300031985003,0.09653429324649965
2017-10-13,146.805,145.2525,140.8348,138.0235,132.52355,146.41672012986723,144.42934209686257,66.54052029416063,1.98737803300466,1.8937156321889344,0.09366240081572563
2017-10-16,147.33599999999998,145.5345,141.1344,138.1423,132.67795,146.93414780219535,144.8256871267246,70.5572046772238,2.108460675470752,1.936664640845298,0.17179603462545412
2017-10-17,147.603,145.7325,141.4098,138.244,132.8317,147.18735583262685,145.10378437659688,64.32064788687055,2.083571456029972,1.966046003882233,0.11752545214773913
2017-10-18,147.666,145.846,141.6626,138.3324,132.98225,147.2016087814535,145.26498553388598,58.30784088259832,1.9366232475675247,1.9601614526192914,-0.023538205051766736
2017-10-19,147.753,146.0635,141.8314,138.44369999999998,133.1359,147.34289973815297,145.47646808693145,60.85427151853602,1.866431651221518,1.9414154923397369,-0.07498384111821887
2017-10-20,148.226,146.371,142.1016,138.5684,133.3072,147.80706900920637,145.8382111916032,66.69583876014902,1.9688578176031797,1.9469039573924256,0.021953860210754073
2017-10-23,148.60399999999998,146.6345,142.3972,138.6882,133.47789999999998,148.1690583924054,146.1583436959289,65.75237953433351,2.010714696476498,1.9596661052092401,0.051048591267257803
2017-10-24,148.68300000000002,146.8955,142.637,138.7863,133.64535,148.30458787049687,146.37254045919343,60.62654173376529,1.9320474113034436,1.9541423664280808,-0.022094955124637217
2017-10-25,148.83,147.3045,142.87959999999998,138.88379999999998,133.81395,148.4423435827281,146.5819819066606,61.06822460567733,1.8603616760675266,1.9353862283559702,-0.07502455228844362
2017-10-26,149.071,147.6745,143.1088,138.9958,133.98245,148.68198303153918,146.83516843209313,63.42477848014031,1.8468145994460485,1.917671902573986,-0.07085730312793737
2017-10-27,149.109,147.957,143.3744,139.1027,134.14895,148.6632164113024,146.96293373341956,56.764297126559384,1.700282677882825,1.8741940576357539,-0.1739113797529288
2017-10-30,148.80800000000002,148.072,143.6132,139.2135,134.2995,148.3719523480251,146.94864234575886,49.76794600317157,1.4233100022662484,1.784017246561853,-0.3607072442956045
2017-10-31,148.692,148.14749999999998,143.864,139.3157,134.45255,148.22549814063663,146.98355772755448,52.07776731980913,1.2419404130821476,1.675601879865912,-0.4336614667837644
2017-11-01,148.796,148.231,144.1132,139.43449999999999,134.605,148.240036888231,147.08255345143934,55.15277933976167,1.157483436791665,1.5719781912510629,-0.41449475445939776
2017-11-02,148.804,148.27849999999998,144.3748,139.5515,134.75844999999998,148.2338773669647,147.16532726985125,54.64925847929504,1.0685500971134445,1.4712925724235393,-0.40274247531009477
